,Text,Dep,Head,Child
466686,Арагорн,nsubj,посмотрел,[]
466770,Арагорн,nsubj,сказал,[]
467271,Арагорн,nsubj,выстроил,[]
467355,Арагорн,nsubj,следовал,"[сыновьями, Эомер, князь]"
467843,Арагорн,nsubj,сказал,[]
467873,Арагорн,nsubj,шевельнулся,[]
470770,Арагорн,nsubj,вел,[]
499498,Арагорн,nsubj,застыл,[безмолвный]
502714,Арагорн,nsubj,ответствовал,[]
503099,Арагорн,nsubj,встал,[]
504044,Арагорн,nsubj,позвал,[]
508556,Арагорн,nsubj,велик,[]
509911,Арагорн,nsubj,отклонил,[]
510058,Арагорн,nsubj,отклонил,[]
510412,Арагорн,nsubj,принял,[]
510477,Арагорн,nsubj,надел,[]
511242,Арагорн,nsubj,призвал,[]
511587,Арагорн,nsubj,просил,[]
511920,Арагорн,nsubj,ждет,[]
512226,Арагорн,nsubj,сказал,[]
512282,Арагорн,nsubj,сказал,[]
512405,Арагорн,nsubj,повернулся,[]
512430,Арагорн,nsubj,поднялся,[]
512496,Арагорн,nsubj,воскликнул,[]
512538,Арагорн,nsubj,воскликнул,[]
512805,Арагорн,nsubj,перенес,[]
512833,Арагорн,nsubj,посадил,[]
512870,Арагорн,nsubj,молвил,[]
513260,Арагорн,nsubj,знаю,[произнес:–Я]
513486,Арагорн,nsubj,сказал,[]
513832,Арагорн,nsubj,обещал,[]
514323,Арагорн,nsubj,велел,[]
515099,Арагорн,nsubj,молвил,[]
515179,Арагорн,nsubj,собрались,"[рыцарями, эльфы, эльфы]"
516147,Арагорн,nsubj,сказал,[]
516800,Арагорн,nsubj,сказал,[]
516895,Арагорн,nsubj,сказал,[]
516988,Арагорн,nsubj,спросил,[]
517186,Арагорн,nsubj,молвил,[]
517654,Арагорн,nsubj,остановился,[]
517666,Арагорн,nsubj,опорой,[]
517722,Арагорн,nsubj,сказал,[]
517829,Арагорн,nsubj,попрощался,[]
