,Text,Dep,Head,Child
343761,Сэм,nsubj,выглянул,[устроившийся]
343876,Сэм,nsubj,думал,[]
343917,Сэм,nsubj,улегся,[]
344024,Сэм,nsubj,оглох,[]
344052,Сэм,nsubj,пробормотал,[]
344721,Сэм,nsubj,узнал,[]
344881,Сэм,nsubj,буркнул,[]
345001,Сэм,nsubj,вылез,[]
345752,Сэм,nsubj,одобрил,[]
346053,Сэм,nsubj,терял,[]
346205,Сэм,nsubj,стоял,[]
350676,Сэм,nsubj,участвовал,[]
350782,Сэм,nsubj,обернулся,[]
350814,Сэм,nsubj,открыл,[]
350870,Сэм,nsubj,участвовал,[]
350976,Сэм,nsubj,обернулся,[]
351008,Сэм,nsubj,открыл,[]
352330,Сэм,nsubj,навострил,[]
352566,Сэм,nsubj,боролся,[]
352783,Сэм,nsubj,вытаращился,[привыкший]
352891,Сэм,nsubj,откликнулся,[]
352943,Сэм,nsubj,могли,[Фродо]
353351,Сэм,nsubj,сидел,[]
354889,Сэм,nsubj,воскликнул,[]
355086,Сэм,nsubj,возразил,[]
355176,Сэм,nsubj,запнулся,[]
355367,Сэм,nsubj,охнул,[]
356585,Сэм,nsubj,поспешил,[]
356621,Сэм,nsubj,подумал,[]
356721,Сэм,nsubj,сказал,[]
356926,Сэм,nsubj,проснулся,[Чуткий]
357039,Сэм,nsubj,оказался,[]
357504,Сэм,nsubj,попятился,[]
360026,Сэм,nsubj,встретил,[]
360094,Сэм,nsubj,вздохнул,[]
361295,Сэм,nsubj,вздохнул,[]
361311,Сэм,nsubj,одобрял,"[хоббит, ,]"
363711,Сэм,nsubj,подумал,[]
363994,Сэм,nsubj,мог,[прикорнувший]
364899,Сэм,nsubj,рассердился,[]
365132,Сэм,nsubj,проворчал,[]
365727,Сэм,nsubj,пожал,[]
365804,Сэм,nsubj,подкрепились,[Фродо]
365857,Сэм,nsubj,зевнул,[]
366041,Сэм,nsubj,сел,[]
366123,Сэм,nsubj,подивился,[]
366207,Сэм,nsubj,огляделся.–А,[]
366243,Сэм,nsubj,бросил,[]
366335,Сэм,nsubj,отозвался,[]
